time,Currency,Price
2023-05-04 23:42:39.235203,ETHUSDT,1873.51000000
2023-05-04 23:42:39.447468,BTCUSDT,28831.72000000
2023-05-04 23:42:39.673474,ETHUSDT,1873.51000000
2023-05-04 23:42:39.891524,BTCUSDT,28831.72000000
2023-05-04 23:42:40.096172,ETHUSDT,1873.51000000
2023-05-04 23:42:40.313500,BTCUSDT,28831.72000000
2023-05-04 23:42:40.532244,ETHUSDT,1873.51000000
2023-05-04 23:42:40.747964,BTCUSDT,28831.72000000
2023-05-04 23:42:40.957292,ETHUSDT,1873.51000000
2023-05-04 23:42:41.163263,BTCUSDT,28831.72000000
2023-05-04 23:42:41.389555,ETHUSDT,1873.51000000
2023-05-04 23:42:41.605010,BTCUSDT,28831.73000000
2023-05-04 23:42:41.817765,ETHUSDT,1873.51000000
2023-05-04 23:42:42.028553,BTCUSDT,28831.72000000
2023-05-04 23:42:42.247036,ETHUSDT,1873.51000000
2023-05-04 23:42:42.466235,BTCUSDT,28831.73000000
2023-05-04 23:42:42.691288,ETHUSDT,1873.51000000
2023-05-04 23:42:42.902699,BTCUSDT,28831.73000000
2023-05-04 23:42:43.119706,ETHUSDT,1873.51000000
2023-05-04 23:42:43.329160,BTCUSDT,28831.72000000
2023-05-04 23:42:43.550213,ETHUSDT,1873.51000000
2023-05-04 23:42:43.771614,BTCUSDT,28831.72000000
2023-05-04 23:42:43.985075,ETHUSDT,1873.51000000
2023-05-04 23:42:44.201463,BTCUSDT,28831.73000000
2023-05-04 23:42:44.423114,ETHUSDT,1873.51000000
2023-05-04 23:42:44.981050,BTCUSDT,28831.73000000
2023-05-04 23:42:45.202628,ETHUSDT,1873.51000000
2023-05-04 23:42:45.422673,BTCUSDT,28831.73000000
2023-05-04 23:42:45.636661,ETHUSDT,1873.51000000
2023-05-04 23:42:45.845814,BTCUSDT,28831.73000000
2023-05-04 23:42:46.049262,ETHUSDT,1873.51000000
2023-05-04 23:42:46.264133,BTCUSDT,28831.73000000
2023-05-04 23:42:46.471761,ETHUSDT,1873.50000000
2023-05-04 23:42:46.685701,BTCUSDT,28831.72000000
2023-05-04 23:42:46.890257,ETHUSDT,1873.50000000
2023-05-04 23:42:47.109685,BTCUSDT,28831.72000000
2023-05-04 23:42:47.314307,ETHUSDT,1873.50000000
2023-05-04 23:42:47.518065,BTCUSDT,28831.73000000
2023-05-04 23:42:47.727589,ETHUSDT,1873.51000000
2023-05-04 23:42:48.215393,BTCUSDT,28831.72000000
2023-05-04 23:42:48.424619,ETHUSDT,1873.51000000
2023-05-04 23:42:48.642449,BTCUSDT,28831.73000000
2023-05-04 23:42:48.849403,ETHUSDT,1873.51000000
2023-05-04 23:42:49.059575,BTCUSDT,28831.73000000
2023-05-04 23:42:49.269026,ETHUSDT,1873.51000000
2023-05-04 23:42:49.479450,BTCUSDT,28831.73000000
2023-05-04 23:42:49.699496,ETHUSDT,1873.51000000
2023-05-04 23:42:49.917881,BTCUSDT,28831.73000000
2023-05-04 23:42:50.135670,ETHUSDT,1873.51000000
2023-05-04 23:42:50.352143,BTCUSDT,28831.73000000
2023-05-04 23:42:50.566828,ETHUSDT,1873.50000000
2023-05-04 23:42:50.765010,BTCUSDT,28831.73000000
2023-05-04 23:42:51.282890,ETHUSDT,1873.41000000
2023-05-04 23:42:51.498547,BTCUSDT,28831.73000000
2023-05-04 23:42:51.710930,ETHUSDT,1873.41000000
2023-05-04 23:42:51.919196,BTCUSDT,28831.73000000
2023-05-04 23:42:52.181183,ETHUSDT,1873.41000000
2023-05-04 23:42:52.384053,BTCUSDT,28831.73000000
2023-05-04 23:42:52.594642,ETHUSDT,1873.40000000
2023-05-04 23:42:52.802780,BTCUSDT,28831.73000000
2023-05-04 23:42:53.015047,ETHUSDT,1873.41000000
2023-05-04 23:42:53.213873,BTCUSDT,28831.73000000
2023-05-04 23:42:53.424546,ETHUSDT,1873.40000000
2023-05-04 23:42:53.641842,BTCUSDT,28831.73000000
2023-05-04 23:42:53.858152,ETHUSDT,1873.40000000
2023-05-04 23:42:54.067003,BTCUSDT,28831.73000000
2023-05-04 23:42:54.275621,ETHUSDT,1873.40000000
2023-05-04 23:42:54.490043,BTCUSDT,28831.73000000
2023-05-04 23:42:54.704103,ETHUSDT,1873.40000000
2023-05-04 23:42:54.917836,BTCUSDT,28831.72000000
2023-05-04 23:42:55.121194,ETHUSDT,1873.40000000
2023-05-04 23:42:55.328783,BTCUSDT,28831.72000000
2023-05-04 23:42:55.539810,ETHUSDT,1873.40000000
2023-05-04 23:42:55.744412,BTCUSDT,28831.73000000
2023-05-04 23:42:55.960259,ETHUSDT,1873.40000000
2023-05-04 23:42:56.173399,BTCUSDT,28831.72000000
2023-05-04 23:42:56.397266,ETHUSDT,1873.40000000
2023-05-04 23:42:56.606634,BTCUSDT,28831.72000000
2023-05-04 23:42:56.820444,ETHUSDT,1873.41000000
2023-05-04 23:42:57.036665,BTCUSDT,28831.72000000
2023-05-04 23:42:57.245068,ETHUSDT,1873.41000000
2023-05-04 23:42:57.463146,BTCUSDT,28831.72000000
2023-05-04 23:42:57.668530,ETHUSDT,1873.41000000
2023-05-04 23:42:57.868425,BTCUSDT,28831.72000000
2023-05-04 23:42:58.161511,ETHUSDT,1873.41000000
2023-05-04 23:42:58.391587,BTCUSDT,28831.72000000
2023-05-04 23:42:58.587482,ETHUSDT,1873.41000000
2023-05-04 23:42:58.794699,BTCUSDT,28831.72000000
2023-05-04 23:42:59.009339,ETHUSDT,1873.41000000
2023-05-04 23:42:59.231872,BTCUSDT,28831.72000000
2023-05-04 23:42:59.454737,ETHUSDT,1873.41000000
2023-05-04 23:42:59.665825,BTCUSDT,28831.72000000
2023-05-04 23:42:59.881602,ETHUSDT,1873.40000000
2023-05-04 23:43:00.099400,BTCUSDT,28831.73000000
2023-05-04 23:43:00.303068,ETHUSDT,1873.40000000
2023-05-04 23:43:00.524889,BTCUSDT,28831.73000000
2023-05-04 23:43:00.734961,ETHUSDT,1873.40000000
2023-05-04 23:43:00.944541,BTCUSDT,28831.73000000
2023-05-04 23:43:01.156973,ETHUSDT,1873.40000000
